"id","order","family","genus","species","subspecies","taxonlevel","accid","canonical","source"
5039,"Trombidiformes","Cheyletidae","Cheletomimus","bakeri",NA,"species",0,"Cheletomimus bakeri","TPT"
5040,"Trombidiformes","Cheyletidae","Cheletomimus","bregetovae",NA,"species",0,"Cheletomimus bregetovae","TPT"
5041,"Trombidiformes","Cheyletidae","Cheletomimus","chui",NA,"species",0,"Cheletomimus chui","TPT"
5042,"Trombidiformes","Cheyletidae","Cheletomimus","congoensis",NA,"species",0,"Cheletomimus congoensis","TPT"
5043,"Trombidiformes","Cheyletidae","Cheletomimus","cordovensis",NA,"species",0,"Cheletomimus cordovensis","TPT"
5044,"Trombidiformes","Cheyletidae","Cheletomimus","crinitus",NA,"species",0,"Cheletomimus crinitus","TPT"
5045,"Trombidiformes","Cheyletidae","Cheletomimus","darwinia",NA,"species",0,"Cheletomimus darwinia","TPT"
5046,"Trombidiformes","Cheyletidae","Cheletomimus","gracilis",NA,"species",0,"Cheletomimus gracilis","TPT"
5047,"Trombidiformes","Cheyletidae","Cheletomimus","granula",NA,"species",0,"Cheletomimus granula","TPT"
5048,"Trombidiformes","Cheyletidae","Cheletomimus","greenwoodi",NA,"species",0,"Cheletomimus greenwoodi","TPT"
5049,"Trombidiformes","Cheyletidae","Cheletomimus","guiyangensis",NA,"species",0,"Cheletomimus guiyangensis","TPT"
5050,"Trombidiformes","Cheyletidae","Cheletomimus","kysenyiensis",NA,"species",0,"Cheletomimus kysenyiensis","TPT"
5051,"Trombidiformes","Cheyletidae","Cheletomimus","lanceolata",NA,"species",0,"Cheletomimus lanceolata","TPT"
5052,"Trombidiformes","Cheyletidae","Cheletomimus","leytensis",NA,"species",0,"Cheletomimus leytensis","TPT"
5053,"Trombidiformes","Cheyletidae","Cheletomimus","lindquisti",NA,"species",0,"Cheletomimus lindquisti","TPT"
5054,"Trombidiformes","Cheyletidae","Cheletomimus","makilingensis",NA,"species",0,"Cheletomimus makilingensis","TPT"
5055,"Trombidiformes","Cheyletidae","Cheletomimus","mexicana",NA,"species",0,"Cheletomimus mexicana","TPT"
5056,"Trombidiformes","Cheyletidae","Cheletomimus","newyorkensis",NA,"species",0,"Cheletomimus newyorkensis","TPT"
5057,"Trombidiformes","Cheyletidae","Cheletomimus","omissa",NA,"species",0,"Cheletomimus omissa","TPT"
5058,"Trombidiformes","Cheyletidae","Cheletomimus","pareus",NA,"species",0,"Cheletomimus pareus","TPT"
5059,"Trombidiformes","Cheyletidae","Cheletomimus","polyseta",NA,"species",0,"Cheletomimus polyseta","TPT"
5060,"Trombidiformes","Cheyletidae","Cheletomimus","pusillifolium",NA,"species",0,"Cheletomimus pusillifolium","TPT"
5061,"Trombidiformes","Cheyletidae","Cheletomimus","reticulata",NA,"species",0,"Cheletomimus reticulata","TPT"
5062,"Trombidiformes","Cheyletidae","Cheletomimus","rostella",NA,"species",0,"Cheletomimus rostella","TPT"
5063,"Trombidiformes","Cheyletidae","Cheletomimus","scutellata",NA,"species",0,"Cheletomimus scutellata","TPT"
5064,"Trombidiformes","Cheyletidae","Cheletomimus","serrula",NA,"species",0,"Cheletomimus serrula","TPT"
5065,"Trombidiformes","Cheyletidae","Cheletomimus","tanosis",NA,"species",0,"Cheletomimus tanosis","TPT"
5066,"Trombidiformes","Cheyletidae","Cheletomimus","transversa",NA,"species",0,"Cheletomimus transversa","TPT"
5067,"Trombidiformes","Cheyletidae","Cheletomimus","tropica",NA,"species",0,"Cheletomimus tropica","TPT"
5068,"Trombidiformes","Cheyletidae","Cheletomimus","uichancoi",NA,"species",0,"Cheletomimus uichancoi","TPT"
5069,"Trombidiformes","Cheyletidae","Cheletomimus","vescus",NA,"species",0,"Cheletomimus vescus","TPT"
5070,"Trombidiformes","Cheyletidae","Cheletomimus","volgini",NA,"species",0,"Cheletomimus volgini","TPT"
5071,"Trombidiformes","Cheyletidae","Cheletomimus","wellsi",NA,"species",0,"Cheletomimus wellsi","TPT"
5072,"Trombidiformes","Cheyletidae","Cheletomimus","wellsina",NA,"species",0,"Cheletomimus wellsina","TPT"
5074,"Trombidiformes","Cheyletidae","Cheletomimus","ascutatus",NA,"species",0,"Cheletomimus ascutatus","TPT"
5075,"Trombidiformes","Cheyletidae","Cheletomimus","crowei",NA,"species",0,"Cheletomimus crowei","TPT"
5076,"Trombidiformes","Cheyletidae","Cheletomimus","filipina",NA,"species",0,"Cheletomimus filipina","TPT"
5077,"Trombidiformes","Cheyletidae","Cheletomimus","notelaeae",NA,"species",0,"Cheletomimus notelaeae","TPT"
5079,"Trombidiformes","Cheyletidae","Cheletonella","hoffmannae",NA,"species",0,"Cheletonella hoffmannae","TPT"
5080,"Trombidiformes","Cheyletidae","Cheletonella","iraniensis",NA,"species",0,"Cheletonella iraniensis","TPT"
5081,"Trombidiformes","Cheyletidae","Cheletonella","juglandis",NA,"species",0,"Cheletonella juglandis","TPT"
5082,"Trombidiformes","Cheyletidae","Cheletonella","pilosa",NA,"species",0,"Cheletonella pilosa","TPT"
5083,"Trombidiformes","Cheyletidae","Cheletonella","vespertilionis",NA,"species",0,"Cheletonella vespertilionis","TPT"
5085,"Trombidiformes","Cheyletidae","Cheletophanes","montandoni",NA,"species",0,"Cheletophanes montandoni","TPT"
5086,"Trombidiformes","Cheyletidae","Cheletophanes","peregrinus",NA,"species",0,"Cheletophanes peregrinus","TPT"
5088,"Trombidiformes","Cheyletidae","Cheletophyes","apicola",NA,"species",0,"Cheletophyes apicola","TPT"
5089,"Trombidiformes","Cheyletidae","Cheletophyes","clavipilis",NA,"species",0,"Cheletophyes clavipilis","TPT"
5090,"Trombidiformes","Cheyletidae","Cheletophyes","decorus",NA,"species",0,"Cheletophyes decorus","TPT"
5091,"Trombidiformes","Cheyletidae","Cheletophyes","deodikari",NA,"species",0,"Cheletophyes deodikari","TPT"
5092,"Trombidiformes","Cheyletidae","Cheletophyes","eckerti",NA,"species",0,"Cheletophyes eckerti","TPT"
5093,"Trombidiformes","Cheyletidae","Cheletophyes","harnaji",NA,"species",0,"Cheletophyes harnaji","TPT"
5094,"Trombidiformes","Cheyletidae","Cheletophyes","haryananensis",NA,"species",0,"Cheletophyes haryananensis","TPT"
5095,"Trombidiformes","Cheyletidae","Cheletophyes","indiacus",NA,"species",0,"Cheletophyes indiacus","TPT"
5096,"Trombidiformes","Cheyletidae","Cheletophyes","mbomba",NA,"species",0,"Cheletophyes mbomba","TPT"
5097,"Trombidiformes","Cheyletidae","Cheletophyes","newtoni",NA,"species",0,"Cheletophyes newtoni","TPT"
5098,"Trombidiformes","Cheyletidae","Cheletophyes","occisor",NA,"species",0,"Cheletophyes occisor","TPT"
5099,"Trombidiformes","Cheyletidae","Cheletophyes","orientalis",NA,"species",0,"Cheletophyes orientalis","TPT"
5100,"Trombidiformes","Cheyletidae","Cheletophyes","panamensis",NA,"species",0,"Cheletophyes panamensis","TPT"
5101,"Trombidiformes","Cheyletidae","Cheletophyes","ruttneri",NA,"species",0,"Cheletophyes ruttneri","TPT"
5102,"Trombidiformes","Cheyletidae","Cheletophyes","shendei",NA,"species",0,"Cheletophyes shendei","TPT"
5103,"Trombidiformes","Cheyletidae","Cheletophyes","torridae",NA,"species",0,"Cheletophyes torridae","TPT"
5104,"Trombidiformes","Cheyletidae","Cheletophyes","venator",NA,"species",0,"Cheletophyes venator","TPT"
5105,"Trombidiformes","Cheyletidae","Cheletophyes","vespae",NA,"species",0,"Cheletophyes vespae","TPT"
5106,"Trombidiformes","Cheyletidae","Cheletophyes","vitzthumi",NA,"species",0,"Cheletophyes vitzthumi","TPT"
5108,"Trombidiformes","Cheyletidae","Cheyletus","arecae",NA,"species",0,"Cheyletus arecae","TPT"
5109,"Trombidiformes","Cheyletidae","Cheyletus","ascutatus",NA,"species",0,"Cheyletus ascutatus","TPT"
5110,"Trombidiformes","Cheyletidae","Cheyletus","attiahi",NA,"species",0,"Cheyletus attiahi","TPT"
5111,"Trombidiformes","Cheyletidae","Cheyletus","batomysi",NA,"species",0,"Cheyletus batomysi","TPT"
5112,"Trombidiformes","Cheyletidae","Cheyletus","bidentatus",NA,"species",0,"Cheyletus bidentatus","TPT"
5113,"Trombidiformes","Cheyletidae","Cheyletus","burmiticus",NA,"species",0,"Cheyletus burmiticus","TPT"
5114,"Trombidiformes","Cheyletidae","Cheyletus","cacahuamilpensis",NA,"species",0,"Cheyletus cacahuamilpensis","TPT"
5115,"Trombidiformes","Cheyletidae","Cheyletus","carnifex",NA,"species",0,"Cheyletus carnifex","TPT"
5116,"Trombidiformes","Cheyletidae","Cheyletus","crassus",NA,"species",0,"Cheyletus crassus","TPT"
5117,"Trombidiformes","Cheyletidae","Cheyletus","eruditus",NA,"species",0,"Cheyletus eruditus","TPT"
5118,"Trombidiformes","Cheyletidae","Cheyletus","funisciuri",NA,"species",0,"Cheyletus funisciuri","TPT"
5119,"Trombidiformes","Cheyletidae","Cheyletus","gerbillicola",NA,"species",0,"Cheyletus gerbillicola","TPT"
5120,"Trombidiformes","Cheyletidae","Cheyletus","kivuensis",NA,"species",0,"Cheyletus kivuensis","TPT"
5121,"Trombidiformes","Cheyletidae","Cheyletus","kuznetzovi",NA,"species",0,"Cheyletus kuznetzovi","TPT"
5122,"Trombidiformes","Cheyletidae","Cheyletus","legendrei",NA,"species",0,"Cheyletus legendrei","TPT"
5123,"Trombidiformes","Cheyletidae","Cheyletus","linsdalei",NA,"species",0,"Cheyletus linsdalei","TPT"
5124,"Trombidiformes","Cheyletidae","Cheyletus","mafekingensis",NA,"species",0,"Cheyletus mafekingensis","TPT"
5125,"Trombidiformes","Cheyletidae","Cheyletus","malaccensis",NA,"species",0,"Cheyletus malaccensis","TPT"
5126,"Trombidiformes","Cheyletidae","Cheyletus","malayensis",NA,"species",0,"Cheyletus malayensis","TPT"
5127,"Trombidiformes","Cheyletidae","Cheyletus","mianiensis",NA,"species",0,"Cheyletus mianiensis","TPT"
5128,"Trombidiformes","Cheyletidae","Cheyletus","misonnei",NA,"species",0,"Cheyletus misonnei","TPT"
5129,"Trombidiformes","Cheyletidae","Cheyletus","morinus",NA,"species",0,"Cheyletus morinus","TPT"
5130,"Trombidiformes","Cheyletidae","Cheyletus","nidicolus",NA,"species",0,"Cheyletus nidicolus","TPT"
5131,"Trombidiformes","Cheyletidae","Cheyletus","philippinensis",NA,"species",0,"Cheyletus philippinensis","TPT"
5132,"Trombidiformes","Cheyletidae","Cheyletus","pluridens",NA,"species",0,"Cheyletus pluridens","TPT"
5133,"Trombidiformes","Cheyletidae","Cheyletus","portentosus",NA,"species",0,"Cheyletus portentosus","TPT"
5134,"Trombidiformes","Cheyletidae","Cheyletus","pseudomalaccensis",NA,"species",0,"Cheyletus pseudomalaccensis","TPT"
5135,"Trombidiformes","Cheyletidae","Cheyletus","punctulatus",NA,"species",0,"Cheyletus punctulatus","TPT"
5136,"Trombidiformes","Cheyletidae","Cheyletus","rafiquiensis",NA,"species",0,"Cheyletus rafiquiensis","TPT"
5137,"Trombidiformes","Cheyletidae","Cheyletus","rashtiensis",NA,"species",0,"Cheyletus rashtiensis","TPT"
5138,"Trombidiformes","Cheyletidae","Cheyletus","rwandae",NA,"species",0,"Cheyletus rwandae","TPT"
5139,"Trombidiformes","Cheyletidae","Cheyletus","schneideri",NA,"species",0,"Cheyletus schneideri","TPT"
5140,"Trombidiformes","Cheyletidae","Cheyletus","tanzaniensis",NA,"species",0,"Cheyletus tanzaniensis","TPT"
5141,"Trombidiformes","Cheyletidae","Cheyletus","trouessarti",NA,"species",0,"Cheyletus trouessarti","TPT"
5142,"Trombidiformes","Cheyletidae","Cheyletus","trux",NA,"species",0,"Cheyletus trux","TPT"
5143,"Trombidiformes","Cheyletidae","Cheyletus","vivatus",NA,"species",0,"Cheyletus vivatus","TPT"
5144,"Trombidiformes","Cheyletidae","Cheyletus","volgini",NA,"species",0,"Cheyletus volgini","TPT"
5145,"Trombidiformes","Cheyletidae","Cheyletus","zumpti",NA,"species",0,"Cheyletus zumpti","TPT"
5147,"Trombidiformes","Cheyletidae","Eucheyletia","bakeri",NA,"species",0,"Eucheyletia bakeri","TPT"
5148,"Trombidiformes","Cheyletidae","Eucheyletia","bishoppi",NA,"species",0,"Eucheyletia bishoppi","TPT"
5149,"Trombidiformes","Cheyletidae","Eucheyletia","bothrophila",NA,"species",0,"Eucheyletia bothrophila","TPT"
5150,"Trombidiformes","Cheyletidae","Eucheyletia","eoa",NA,"species",0,"Eucheyletia eoa","TPT"
5151,"Trombidiformes","Cheyletidae","Eucheyletia","flabellifera",NA,"species",0,"Eucheyletia flabellifera","TPT"
5152,"Trombidiformes","Cheyletidae","Eucheyletia","hardyi",NA,"species",0,"Eucheyletia hardyi","TPT"
5153,"Trombidiformes","Cheyletidae","Eucheyletia","harpyia",NA,"species",0,"Eucheyletia harpyia","TPT"
5154,"Trombidiformes","Cheyletidae","Eucheyletia","nidicola",NA,"species",0,"Eucheyletia nidicola","TPT"
5155,"Trombidiformes","Cheyletidae","Eucheyletia","omissa",NA,"species",0,"Eucheyletia omissa","TPT"
5156,"Trombidiformes","Cheyletidae","Eucheyletia","pavlovskyi",NA,"species",0,"Eucheyletia pavlovskyi","TPT"
5157,"Trombidiformes","Cheyletidae","Eucheyletia","sibirica",NA,"species",0,"Eucheyletia sibirica","TPT"
5158,"Trombidiformes","Cheyletidae","Eucheyletia","sinensis",NA,"species",0,"Eucheyletia sinensis","TPT"
5159,"Trombidiformes","Cheyletidae","Eucheyletia","variformis",NA,"species",0,"Eucheyletia variformis","TPT"
5161,"Trombidiformes","Cheyletidae","Hylopecheyla","bunguranensis",NA,"species",0,"Hylopecheyla bunguranensis","TPT"
5162,"Trombidiformes","Cheyletidae","Hylopecheyla","malayi",NA,"species",0,"Hylopecheyla malayi","TPT"
5164,"Trombidiformes","Cheyletidae","Kenyacheylus","troglodytes",NA,"species",0,"Kenyacheylus troglodytes","TPT"
5166,"Trombidiformes","Cheyletidae","Ker","acidalia",NA,"species",0,"Ker acidalia","TPT"
5167,"Trombidiformes","Cheyletidae","Ker","afrotropicalis",NA,"species",0,"Ker afrotropicalis","TPT"
5168,"Trombidiformes","Cheyletidae","Ker","bakeri",NA,"species",0,"Ker bakeri","TPT"
5169,"Trombidiformes","Cheyletidae","Ker","caeterus",NA,"species",0,"Ker caeterus","TPT"
5170,"Trombidiformes","Cheyletidae","Ker","mercedesae",NA,"species",0,"Ker mercedesae","TPT"
5171,"Trombidiformes","Cheyletidae","Ker","palmatus",NA,"species",0,"Ker palmatus","TPT"
5172,"Trombidiformes","Cheyletidae","Ker","pintoriensis",NA,"species",0,"Ker pintoriensis","TPT"
5174,"Trombidiformes","Cheyletidae","Laeliocheyletia","teretis",NA,"species",0,"Laeliocheyletia teretis","TPT"
5176,"Trombidiformes","Cheyletidae","Lanceacheyla","filipina",NA,"species",0,"Lanceacheyla filipina","TPT"
5177,"Trombidiformes","Cheyletidae","Lanceacheyla","whartoni",NA,"species",0,"Lanceacheyla whartoni","TPT"
5179,"Trombidiformes","Cheyletidae","Lepidochela","caucasica",NA,"species",0,"Lepidochela caucasica","TPT"
5180,"Trombidiformes","Cheyletidae","Lepidochela","gracilis",NA,"species",0,"Lepidochela gracilis","TPT"
5182,"Trombidiformes","Cheyletidae","Nidocheyletus","kennedyae",NA,"species",0,"Nidocheyletus kennedyae","TPT"
5184,"Trombidiformes","Cheyletidae","Nodele","coccinae",NA,"species",0,"Nodele coccinae","TPT"
5185,"Trombidiformes","Cheyletidae","Nodele","mu",NA,"species",0,"Nodele mu","TPT"
5186,"Trombidiformes","Cheyletidae","Nodele","philippinensis",NA,"species",0,"Nodele philippinensis","TPT"
5187,"Trombidiformes","Cheyletidae","Nodele","superba",NA,"species",0,"Nodele superba","TPT"
5189,"Trombidiformes","Cheyletidae","Nodele","conquistador",NA,"species",0,"Nodele conquistador","TPT"
5191,"Trombidiformes","Cheyletidae","Nodele","calamondin",NA,"species",0,"Nodele calamondin","TPT"
5193,"Trombidiformes","Cheyletidae","Oconnoricheylus","chimaera",NA,"species",0,"Oconnoricheylus chimaera","TPT"
5194,"Trombidiformes","Cheyletidae","Oconnoricheylus","speciosus",NA,"species",0,"Oconnoricheylus speciosus","TPT"
5196,"Trombidiformes","Cheyletidae","Paracheyletia","assimilis",NA,"species",0,"Paracheyletia assimilis","TPT"
5197,"Trombidiformes","Cheyletidae","Paracheyletia","pyriformis",NA,"species",0,"Paracheyletia pyriformis","TPT"
5198,"Trombidiformes","Cheyletidae","Paracheyletia","recki",NA,"species",0,"Paracheyletia recki","TPT"
5200,"Trombidiformes","Cheyletidae","Paracheyletiella","volgini",NA,"species",0,"Paracheyletiella volgini","TPT"
5202,"Trombidiformes","Cheyletidae","Paramicrocheyla","spinula",NA,"species",0,"Paramicrocheyla spinula","TPT"
5203,"Trombidiformes","Cheyletidae","Paramicrocheyla","ungulina",NA,"species",0,"Paramicrocheyla ungulina","TPT"
5205,"Trombidiformes","Cheyletidae","Pavlovskiocheyla","philippicana",NA,"species",0,"Pavlovskiocheyla philippicana","TPT"
5206,"Trombidiformes","Cheyletidae","Pavlovskiocheyla","platydemae",NA,"species",0,"Pavlovskiocheyla platydemae","TPT"
5207,"Trombidiformes","Cheyletidae","Pavlovskiocheyla","semenovi",NA,"species",0,"Pavlovskiocheyla semenovi","TPT"
5209,"Trombidiformes","Cheyletidae","Tutacheyla","buruensis",NA,"species",0,"Tutacheyla buruensis","TPT"
5210,"Trombidiformes","Cheyletidae","Tutacheyla","robusta",NA,"species",0,"Tutacheyla robusta","TPT"
5212,"Trombidiformes","Cheyletidae","Zachvatkiniola","reticulata",NA,"species",0,"Zachvatkiniola reticulata","TPT"
5215,"Trombidiformes","Cheyletidae","Criokeron","quintus",NA,"species",0,"Criokeron quintus","TPT"
5216,"Trombidiformes","Cheyletidae","Criokeron","thailandicus",NA,"species",0,"Criokeron thailandicus","TPT"
5218,"Trombidiformes","Cheyletidae","Galagocheles","lawrencei",NA,"species",0,"Galagocheles lawrencei","TPT"
5219,"Trombidiformes","Cheyletidae","Galagocheles","lemuricola",NA,"species",0,"Galagocheles lemuricola","TPT"
5221,"Trombidiformes","Cheyletidae","Nihelia","calcarata",NA,"species",0,"Nihelia calcarata","TPT"
5222,"Trombidiformes","Cheyletidae","Nihelia","curvidens",NA,"species",0,"Nihelia curvidens","TPT"
5223,"Trombidiformes","Cheyletidae","Nihelia","cynictis",NA,"species",0,"Nihelia cynictis","TPT"
5225,"Trombidiformes","Cheyletidae","Sciurocheuyla","angolensis",NA,"species",0,"Sciurocheuyla angolensis","TPT"
5226,"Trombidiformes","Cheyletidae","Sciurocheuyla","camerounensis",NA,"species",0,"Sciurocheuyla camerounensis","TPT"
5227,"Trombidiformes","Cheyletidae","Sciurocheuyla","congolensis",NA,"species",0,"Sciurocheuyla congolensis","TPT"
5228,"Trombidiformes","Cheyletidae","Sciurocheuyla","funisciurus",NA,"species",0,"Sciurocheuyla funisciurus","TPT"
5229,"Trombidiformes","Cheyletidae","Sciurocheuyla","squamosa",NA,"species",0,"Sciurocheuyla squamosa","TPT"
5232,"Trombidiformes","Demodecidae","Apodemodex","cornutus",NA,"species",0,"Apodemodex cornutus","TPT"
5234,"Trombidiformes","Demodecidae","Demodex","acutipes",NA,"species",0,"Demodex acutipes","TPT"
5235,"Trombidiformes","Demodecidae","Demodex","aelleni",NA,"species",0,"Demodex aelleni","TPT"
5236,"Trombidiformes","Demodecidae","Demodex","agrarii",NA,"species",0,"Demodex agrarii","TPT"
5237,"Trombidiformes","Demodecidae","Demodex","ailuropodae",NA,"species",0,"Demodex ailuropodae","TPT"
5238,"Trombidiformes","Demodecidae","Demodex","antechini",NA,"species",0,"Demodex antechini","TPT"
5239,"Trombidiformes","Demodecidae","Demodex","apodemi",NA,"species",0,"Demodex apodemi","TPT"
5240,"Trombidiformes","Demodecidae","Demodex","aries",NA,"species",0,"Demodex aries","TPT"
5241,"Trombidiformes","Demodecidae","Demodex","arvicolae",NA,"species",0,"Demodex arvicolae","TPT"
5242,"Trombidiformes","Demodecidae","Demodex","aurati",NA,"species",0,"Demodex aurati","TPT"
5243,"Trombidiformes","Demodecidae","Demodex","auricularis",NA,"species",0,"Demodex auricularis","TPT"
5244,"Trombidiformes","Demodecidae","Demodex","bandicotae",NA,"species",0,"Demodex bandicotae","TPT"
5245,"Trombidiformes","Demodecidae","Demodex","bicaudatus",NA,"species",0,"Demodex bicaudatus","TPT"
5246,"Trombidiformes","Demodecidae","Demodex","bisonianus",NA,"species",0,"Demodex bisonianus","TPT"
5247,"Trombidiformes","Demodecidae","Demodex","bovis",NA,"species",0,"Demodex bovis","TPT"
5248,"Trombidiformes","Demodecidae","Demodex","brevis",NA,"species",0,"Demodex brevis","TPT"
5249,"Trombidiformes","Demodecidae","Demodex","buccalis",NA,"species",0,"Demodex buccalis","TPT"
5250,"Trombidiformes","Demodecidae","Demodex","cafferi",NA,"species",0,"Demodex cafferi","TPT"
5251,"Trombidiformes","Demodecidae","Demodex","canis",NA,"species",0,"Demodex canis","TPT"
5252,"Trombidiformes","Demodecidae","Demodex","caprae",NA,"species",0,"Demodex caprae","TPT"
5253,"Trombidiformes","Demodecidae","Demodex","carolliae",NA,"species",0,"Demodex carolliae","TPT"
5254,"Trombidiformes","Demodecidae","Demodex","castoris",NA,"species",0,"Demodex castoris","TPT"
5255,"Trombidiformes","Demodecidae","Demodex","cati",NA,"species",0,"Demodex cati","TPT"
5256,"Trombidiformes","Demodecidae","Demodex","caviae",NA,"species",0,"Demodex caviae","TPT"
5257,"Trombidiformes","Demodecidae","Demodex","cervi",NA,"species",0,"Demodex cervi","TPT"
5258,"Trombidiformes","Demodecidae","Demodex","chiropteralis",NA,"species",0,"Demodex chiropteralis","TPT"
5259,"Trombidiformes","Demodecidae","Demodex","conicus",NA,"species",0,"Demodex conicus","TPT"
5260,"Trombidiformes","Demodecidae","Demodex","corniculatus",NA,"species",0,"Demodex corniculatus","TPT"
5261,"Trombidiformes","Demodecidae","Demodex","criceti",NA,"species",0,"Demodex criceti","TPT"
5262,"Trombidiformes","Demodecidae","Demodex","cricetuli",NA,"species",0,"Demodex cricetuli","TPT"
5263,"Trombidiformes","Demodecidae","Demodex","cyonis",NA,"species",0,"Demodex cyonis","TPT"
5264,"Trombidiformes","Demodecidae","Demodex","dasypodi",NA,"species",0,"Demodex dasypodi","TPT"
5265,"Trombidiformes","Demodecidae","Demodex","desmodi",NA,"species",0,"Demodex desmodi","TPT"
5266,"Trombidiformes","Demodecidae","Demodex","equi",NA,"species",0,"Demodex equi","TPT"
5267,"Trombidiformes","Demodecidae","Demodex","erimineae",NA,"species",0,"Demodex erimineae","TPT"
5268,"Trombidiformes","Demodecidae","Demodex","erinacei",NA,"species",0,"Demodex erinacei","TPT"
5269,"Trombidiformes","Demodecidae","Demodex","folliculorum",NA,"species",0,"Demodex folliculorum","TPT"
5270,"Trombidiformes","Demodecidae","Demodex","folliculorum","folliculorum","subspecies",0,"Demodex folliculorum folliculorum","TPT"
5271,"Trombidiformes","Demodecidae","Demodex","folliculorum","sinensis","subspecies",0,"Demodex folliculorum sinensis","TPT"
5272,"Trombidiformes","Demodecidae","Demodex","foveolator",NA,"species",0,"Demodex foveolator","TPT"
5273,"Trombidiformes","Demodecidae","Demodex","fusiformis",NA,"species",0,"Demodex fusiformis","TPT"
5274,"Trombidiformes","Demodecidae","Demodex","gapperi",NA,"species",0,"Demodex gapperi","TPT"
5275,"Trombidiformes","Demodecidae","Demodex","gatoi",NA,"species",0,"Demodex gatoi","TPT"
5276,"Trombidiformes","Demodecidae","Demodex","ghanensis",NA,"species",0,"Demodex ghanensis","TPT"
5277,"Trombidiformes","Demodecidae","Demodex","glareoli",NA,"species",0,"Demodex glareoli","TPT"
5278,"Trombidiformes","Demodecidae","Demodex","gliricolens",NA,"species",0,"Demodex gliricolens","TPT"
5279,"Trombidiformes","Demodecidae","Demodex","gracilentus",NA,"species",0,"Demodex gracilentus","TPT"
5280,"Trombidiformes","Demodecidae","Demodex","huttereri",NA,"species",0,"Demodex huttereri","TPT"
5281,"Trombidiformes","Demodecidae","Demodex","injai",NA,"species",0,"Demodex injai","TPT"
5282,"Trombidiformes","Demodecidae","Demodex","intermedius",NA,"species",0,"Demodex intermedius","TPT"
5283,"Trombidiformes","Demodecidae","Demodex","kutzeri",NA,"species",0,"Demodex kutzeri","TPT"
5284,"Trombidiformes","Demodecidae","Demodex","lacrimalis",NA,"species",0,"Demodex lacrimalis","TPT"
5285,"Trombidiformes","Demodecidae","Demodex","leucogasteri",NA,"species",0,"Demodex leucogasteri","TPT"
5286,"Trombidiformes","Demodecidae","Demodex","longior",NA,"species",0,"Demodex longior","TPT"
5287,"Trombidiformes","Demodecidae","Demodex","longissimus",NA,"species",0,"Demodex longissimus","TPT"
5288,"Trombidiformes","Demodecidae","Demodex","lutrae",NA,"species",0,"Demodex lutrae","TPT"
5289,"Trombidiformes","Demodecidae","Demodex","macaci",NA,"species",0,"Demodex macaci","TPT"
5290,"Trombidiformes","Demodecidae","Demodex","macroglossi",NA,"species",0,"Demodex macroglossi","TPT"
5291,"Trombidiformes","Demodecidae","Demodex","marculus",NA,"species",0,"Demodex marculus","TPT"
5292,"Trombidiformes","Demodecidae","Demodex","marsupiali",NA,"species",0,"Demodex marsupiali","TPT"
5293,"Trombidiformes","Demodecidae","Demodex","melanopteri",NA,"species",0,"Demodex melanopteri","TPT"
5294,"Trombidiformes","Demodecidae","Demodex","melesinus",NA,"species",0,"Demodex melesinus","TPT"
5295,"Trombidiformes","Demodecidae","Demodex","mexicanus",NA,"species",0,"Demodex mexicanus","TPT"
5296,"Trombidiformes","Demodecidae","Demodex","microti",NA,"species",0,"Demodex microti","TPT"
5297,"Trombidiformes","Demodecidae","Demodex","mollis",NA,"species",0,"Demodex mollis","TPT"
5298,"Trombidiformes","Demodecidae","Demodex","molossi",NA,"species",0,"Demodex molossi","TPT"
5299,"Trombidiformes","Demodecidae","Demodex","muscardini",NA,"species",0,"Demodex muscardini","TPT"
5300,"Trombidiformes","Demodecidae","Demodex","musculi",NA,"species",0,"Demodex musculi","TPT"
5301,"Trombidiformes","Demodecidae","Demodex","mystacina",NA,"species",0,"Demodex mystacina","TPT"
5302,"Trombidiformes","Demodecidae","Demodex","nanus",NA,"species",0,"Demodex nanus","TPT"
5303,"Trombidiformes","Demodecidae","Demodex","neomydis",NA,"species",0,"Demodex neomydis","TPT"
5304,"Trombidiformes","Demodecidae","Demodex","neoopisthosomae",NA,"species",0,"Demodex neoopisthosomae","TPT"
5305,"Trombidiformes","Demodecidae","Demodex","norvegicus",NA,"species",0,"Demodex norvegicus","TPT"
5306,"Trombidiformes","Demodecidae","Demodex","novazelandica",NA,"species",0,"Demodex novazelandica","TPT"
5307,"Trombidiformes","Demodecidae","Demodex","nycticeii",NA,"species",0,"Demodex nycticeii","TPT"
5308,"Trombidiformes","Demodecidae","Demodex","odocoilei",NA,"species",0,"Demodex odocoilei","TPT"
5309,"Trombidiformes","Demodecidae","Demodex","ovis",NA,"species",0,"Demodex ovis","TPT"
5310,"Trombidiformes","Demodecidae","Demodex","peromysci",NA,"species",0,"Demodex peromysci","TPT"
5311,"Trombidiformes","Demodecidae","Demodex","phocidi",NA,"species",0,"Demodex phocidi","TPT"
5312,"Trombidiformes","Demodecidae","Demodex","phodopi",NA,"species",0,"Demodex phodopi","TPT"
5313,"Trombidiformes","Demodecidae","Demodex","phylloides",NA,"species",0,"Demodex phylloides","TPT"
5314,"Trombidiformes","Demodecidae","Demodex","phyllostomatis",NA,"species",0,"Demodex phyllostomatis","TPT"
5315,"Trombidiformes","Demodecidae","Demodex","plecoti",NA,"species",0,"Demodex plecoti","TPT"
